,ship_mode,segment,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit,delivery_days,price_per_item,spent
5757,0,0,Raleigh,North Carolina,27604,3,1,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.1149,5,15.384,138.45600000000002
5758,2,0,Hialeah,Florida,33012,3,2,Machines,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5,-1.9791,1,10.995,98.955
5759,3,2,Los Angeles,California,90032,0,0,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,0,120.33,1925.28
5760,3,2,Los Angeles,California,90032,0,0,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546,0,6.384,6.384
5761,2,0,Lake Forest,California,92630,0,0,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,0.0,152.0232,3,180.98000000000002,1628.8200000000002
5762,2,0,Lake Forest,California,92630,0,1,Furnishings,DAX Wood Document Frame,54.92,4,0.0,19.7712,3,13.73,219.68
5763,2,1,Long Beach,New York,11561,1,1,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,2,144.882,14488.199999999999
5764,1,0,Seattle,Washington,98103,0,0,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.0,17.694,2,58.98,2123.2799999999997
5765,0,0,Redding,California,96003,0,2,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.0182,6,111.19200000000001,1000.7280000000001
5766,0,2,San Antonio,Texas,78207,2,0,Labels,Avery 50,60.144,6,0.2,20.2986,7,10.024,360.864
5767,1,1,Houston,Texas,77070,2,2,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.235,4,14.200000000000001,511.20000000000005
5768,0,0,Leominster,Massachusetts,1453,1,0,Labels,Avery 518,3.15,1,0.0,1.512,4,3.15,3.15
5769,0,0,Leominster,Massachusetts,1453,1,0,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,4,5.68,90.88
5770,0,1,Los Angeles,California,90032,0,1,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221,4,4.97,44.730000000000004
5771,0,1,Los Angeles,California,90032,0,0,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0.0,335.8548,4,289.53,4632.48
5772,0,1,Springfield,Missouri,65807,2,2,Copiers,Canon PC1080F Personal Copier,599.99,1,0.0,233.9961,5,599.99,599.99
5773,0,0,Waco,Texas,76706,2,0,Storage,Super Decoflex Portable Personal File,23.968,2,0.2,2.3968,6,11.984,47.936
5774,0,0,Los Angeles,California,90036,0,1,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2,-31.9144,4,91.184,4468.016
5775,0,0,Los Angeles,California,90036,0,0,Binders,JM Magazine Binder,13.208,1,0.2,4.6228,4,13.208,13.208
5776,0,0,Auburn,New York,13021,1,0,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823,4,5.176,46.584
5777,0,0,San Francisco,California,94109,0,0,Paper,Xerox 1915,104.85,1,0.0,50.328,5,104.85,104.85
5778,0,0,Los Angeles,California,90008,0,0,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,7,10.16,91.44
5779,0,0,Los Angeles,California,90008,0,1,Chairs,Hon Olson Stacker Stools,112.648,1,0.2,11.2648,7,112.648,112.648
5780,0,0,Los Angeles,California,90049,0,2,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919,7,23.992,215.928
5781,1,0,Chico,California,95928,0,0,Art,Newell 311,2.21,1,0.0,0.5967,4,2.21,2.21
5782,1,0,Chico,California,95928,0,0,Envelopes,Peel & Seel Envelopes,15.52,4,0.0,7.4496,4,3.88,62.08
5783,1,0,Chico,California,95928,0,0,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4,0.0,16.398,4,9.11,145.76
5784,0,0,Springfield,Oregon,97477,0,1,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,217.764,6,0.7,-384.7164,6,36.294000000000004,1306.584
5785,0,0,Springfield,Oregon,97477,0,0,Supplies,Acme Softgrip Scissors,39.072,6,0.2,4.3956,6,6.5120000000000005,234.43200000000002
5786,0,0,Springfield,Oregon,97477,0,0,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,7,0.7,-16.6012,6,3.2340000000000004,158.466
5787,0,0,Springfield,Oregon,97477,0,0,Art,Berol Giant Pencil Sharpener,95.144,7,0.2,10.7037,6,13.592,666.008
5788,1,1,Jacksonville,Florida,32216,3,1,Furnishings,Stackable Trays,12.32,5,0.2,1.848,4,2.464,61.6
5789,1,1,Jacksonville,Florida,32216,3,0,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7,-3.0933,4,1.4729999999999999,13.256999999999998
5790,2,0,Bakersfield,California,93309,0,0,Fasteners,Advantus Plastic Paper Clips,35.0,7,0.0,16.8,3,5.0,245.0
5791,2,0,Bakersfield,California,93309,0,1,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0.0,3,72.784,72.784
5792,2,0,Bakersfield,California,93309,0,0,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2,0.0,25.4384,3,48.92,195.68
5793,2,0,Bakersfield,California,93309,0,1,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,3,51.75,51.75
5794,2,0,Bakersfield,California,93309,0,0,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,3,23.336,93.344
5795,1,0,New York City,New York,10011,1,0,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.0,362.8404,4,155.06,12559.86
5796,1,0,New York City,New York,10011,1,1,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.0,36.3816,4,29.34,469.44
5797,1,0,New York City,New York,10011,1,0,Labels,Avery 48,18.9,3,0.0,8.694,4,6.3,56.699999999999996
5798,1,0,New York City,New York,10011,1,0,Paper,White Computer Printout Paper by Universal,77.52,2,0.0,37.9848,4,38.76,155.04
5799,1,0,Chicago,Illinois,60610,2,1,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3,-6.0196,5,210.686,842.744
5800,2,0,El Paso,Texas,79907,2,2,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,3,143.992,2303.872
5801,2,0,El Paso,Texas,79907,2,0,Paper,Xerox 200,10.368,2,0.2,3.6288,3,5.184,20.736
5802,2,0,Thousand Oaks,California,91360,0,2,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,2,7.992,31.968
5803,0,2,Springfield,Ohio,45503,1,0,Art,Newell 347,10.272,3,0.2,1.1556,7,3.424,30.816000000000003
5804,0,1,Dallas,Texas,75220,2,0,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,6,15.448,247.168
5805,0,1,Dallas,Texas,75220,2,1,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646,6,68.6664,617.9976
5806,1,0,Knoxville,Tennessee,37918,3,0,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148,3,4.064,36.576
5807,1,0,Knoxville,Tennessee,37918,3,0,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168,3,43.584,174.336
5808,1,0,Knoxville,Tennessee,37918,3,0,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,3,15.872,63.488
5809,0,1,Chattanooga,Tennessee,37421,3,1,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808,5,33.056,528.896
5810,0,1,San Diego,California,92037,0,0,Paper,Easy-staple paper,105.52,4,0.0,48.5392,4,26.38,422.08
5811,0,1,San Diego,California,92037,0,1,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,4,45.98,183.92
5812,0,1,San Diego,California,92037,0,2,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,3,0.2,185.997,4,495.992,4463.928
5813,2,2,New York City,New York,10024,1,0,Paper,Xerox 209,19.44,3,0.0,9.3312,1,6.48,58.32000000000001
5814,2,0,Tampa,Florida,33614,3,2,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1,0.2,-0.7295,2,11.672,11.672
5815,3,0,Utica,New York,13501,1,2,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0.0,78.3888,0,69.99,1119.84
5816,3,0,Utica,New York,13501,1,0,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3,0.2,4.6806,0,4.304,38.736000000000004
5817,3,0,Utica,New York,13501,1,0,Binders,Pressboard Data Binders by Wilson Jones,17.088,4,0.2,5.7672,0,4.272,68.352
5818,3,0,Utica,New York,13501,1,0,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,0,10.350000000000001,838.35
5819,3,0,Utica,New York,13501,1,0,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,0,2.88,46.08
5820,0,1,San Francisco,California,94122,0,0,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724,6,119.31,477.24
5821,0,1,San Francisco,California,94122,0,0,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979,6,7.77,7.77
5822,0,1,San Francisco,California,94122,0,1,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,0.2,-10.7055,6,57.096000000000004,1427.4
5823,0,1,San Francisco,California,94122,0,0,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4,0.2,6.4692,6,4.792,76.672
5824,3,0,Columbus,Ohio,43229,1,0,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,0,8.712,78.408
5825,1,2,New York City,New York,10035,1,0,Paper,Xerox 189,419.4,4,0.0,201.312,3,104.85,1677.6
5826,1,2,New York City,New York,10035,1,1,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1,0.1,14.1246,3,90.801,90.801
5827,1,2,New York City,New York,10035,1,1,Chairs,Global Low Back Tilter Chair,181.764,2,0.1,-8.0784,3,90.882,363.528
5828,1,2,New York City,New York,10035,1,0,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,3,2.78,11.12
5829,0,0,Richmond,Indiana,47374,2,1,Tables,Hon 5100 Series Wood Tables,581.96,2,0.0,104.7528,4,290.98,1163.92
5830,0,0,Richmond,Indiana,47374,2,1,Chairs,"Global Stack Chair with Arms, Black",29.98,1,0.0,8.0946,4,29.98,29.98
5831,0,0,San Diego,California,92105,0,2,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4,0.0,176.7864,4,129.99,2079.84
5832,0,0,Concord,North Carolina,28027,3,0,Labels,Avery 494,6.264,3,0.2,2.0358,5,2.088,18.792
5833,0,0,Concord,North Carolina,28027,3,1,Chairs,"Leather Task Chair, Black",363.92,5,0.2,0.0,5,72.784,1819.6000000000001
5834,0,0,Miami,Florida,33178,3,0,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,0.7,-42.8,7,12.84,321.0
5835,0,0,Miami,Florida,33178,3,0,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3,0.7,-26.964,7,12.840000000000002,115.56
5836,0,0,Miami,Florida,33178,3,2,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,7,14.52,363.0
5837,0,0,Los Angeles,California,90036,0,2,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4,0.2,5.7568,6,14.392,230.272
5838,0,0,Seattle,Washington,98115,0,0,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.348,7,16.740000000000002,418.5
5839,1,2,Arlington,Virginia,22204,3,0,Paper,Xerox 214,32.4,5,0.0,15.552,4,6.4799999999999995,162.0
5840,1,2,Arlington,Virginia,22204,3,1,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0.0,11.0354,4,23.99,95.96
5841,0,0,San Diego,California,92105,0,2,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4,0.2,51.996,4,103.992,1663.872
5842,0,0,San Diego,California,92105,0,0,Storage,Carina Media Storage Towers in Natural & Black,304.9,5,0.0,6.098,4,60.98,1524.5
5843,0,0,San Diego,California,92105,0,1,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,4,20.24,323.84
5844,0,0,San Diego,California,92105,0,0,Storage,Fellowes Recycled Storage Drawers,777.21,7,0.0,54.4047,4,111.03,5440.47
5845,0,0,San Diego,California,92105,0,0,Paper,Xerox 203,32.4,5,0.0,15.552,4,6.4799999999999995,162.0
5846,0,0,San Diego,California,92105,0,1,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196,4,112.784,451.136
5847,0,0,San Diego,California,92105,0,1,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3,0.0,15.372,4,12.200000000000001,109.80000000000001
5848,0,2,Roseville,Minnesota,55113,2,0,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0.0,178.91,4,357.82,1431.28
5849,0,2,Roseville,Minnesota,55113,2,0,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3,0.0,143.1918,4,265.17,2386.5299999999997
5850,0,2,Roseville,Minnesota,55113,2,2,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0.0,274.995,4,549.99,549.99
5851,0,2,Roseville,Minnesota,55113,2,0,Binders,GBC Standard Therm-A-Bind Covers,74.76,3,0.0,34.3896,4,24.92,224.28000000000003
5852,0,2,Roseville,Minnesota,55113,2,1,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,4,9.74,87.66
5853,0,2,Virginia Beach,Virginia,23464,3,0,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2,0.0,4.7236,4,4.82,19.28
5854,0,1,Dallas,Texas,75220,2,0,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558,6,4.784,234.416
5855,0,1,Dallas,Texas,75220,2,0,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896,6,7.68,69.12
5856,0,1,Dallas,Texas,75220,2,0,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1,0.8,-2.1792,6,1.362,1.362
5857,0,1,Dallas,Texas,75220,2,1,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439,6,2.952,73.8
5858,1,0,Concord,California,94521,0,1,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,4,119.833,479.332
5859,0,0,Conway,Arkansas,72032,3,1,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2,0.0,45.294,7,150.98,603.92
5860,1,2,Philadelphia,Pennsylvania,19120,1,0,Paper,Xerox 1949,7.968,2,0.2,2.8884,5,3.984,15.936
5861,1,0,Little Rock,Arkansas,72209,3,0,Paper,Xerox 1914,109.92,2,0.0,53.8608,3,54.96,219.84
5862,1,0,Little Rock,Arkansas,72209,3,0,Paper,Xerox 1994,19.44,3,0.0,9.3312,3,6.48,58.32000000000001
5863,1,0,Little Rock,Arkansas,72209,3,0,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,3,5.58,22.32
5864,1,1,Meriden,Connecticut,6450,1,0,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0.0,22.2516,2,26.49,238.41
5865,1,1,Meriden,Connecticut,6450,1,0,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2,0.0,2.0064,2,2.28,9.12
5866,1,1,Meriden,Connecticut,6450,1,1,Chairs,Hon GuestStacker Chair,1133.35,5,0.0,294.671,2,226.67,5666.75
5867,0,1,Philadelphia,Pennsylvania,19143,1,0,Art,Newell 312,4.672,1,0.2,0.584,4,4.672,4.672
5868,0,1,Philadelphia,Pennsylvania,19143,1,0,Binders,Avery Arch Ring Binders,104.58,6,0.7,-80.178,4,17.43,627.48
5869,0,2,Cheyenne,Wyoming,82001,0,1,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,4,0.2,100.196,5,400.784,6412.544
5870,3,1,Anaheim,California,92804,0,1,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,0,184.78400000000002,9054.416000000001
5871,0,0,Bloomington,Indiana,47401,2,1,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,4,42.65,383.85
5872,0,2,Columbus,Georgia,31907,3,0,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1,0.0,16.7328,4,59.76,59.76
5873,3,2,Jonesboro,Arkansas,72401,3,0,Binders,GBC VeloBind Cover Sets,108.08,7,0.0,54.04,0,15.44,756.56
5874,3,2,Jonesboro,Arkansas,72401,3,0,Binders,Insertable Tab Indexes For Data Binders,9.54,3,0.0,4.3884,0,3.1799999999999997,28.619999999999997
5875,2,2,Philadelphia,Pennsylvania,19140,1,0,Art,Newell 331,11.736,3,0.2,1.0269,2,3.9120000000000004,35.208
5876,0,2,Lawrence,Massachusetts,1841,1,0,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,5,63.980000000000004,3135.02
5877,0,2,Lawrence,Massachusetts,1841,1,0,Paper,Xerox 1992,17.94,3,0.0,8.7906,5,5.98,53.82000000000001
5878,0,2,Lawrence,Massachusetts,1841,1,0,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,5,40.98,1475.28
5879,0,0,New York City,New York,10011,1,0,Paper,Xerox 1885,192.16,4,0.0,92.2368,6,48.04,768.64
5880,0,1,San Diego,California,92105,0,1,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,4,400.784,1603.136
5881,0,1,San Diego,California,92105,0,0,Paper,Xerox 1945,368.91,9,0.0,180.7659,4,40.99,3320.19
5882,0,1,San Diego,California,92105,0,1,Chairs,"Global High-Back Leather Tilter, Burgundy",885.528,9,0.2,-99.6219,4,98.392,7969.752
5883,1,1,San Francisco,California,94109,0,1,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0.0,7.3528,2,14.14,56.56
5884,1,1,San Francisco,California,94109,0,0,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3,0.0,196.5036,2,1637.53,14737.77
5885,3,0,San Francisco,California,94110,0,0,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,3,0.2,5.0232,1,4.784,43.056
5886,3,0,San Francisco,California,94110,0,2,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,1,59.99,539.91
5887,2,1,Cranston,Rhode Island,2920,1,0,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0.0,11.1176,3,42.76,42.76
5888,0,0,Owensboro,Kentucky,42301,3,0,Paper,Xerox 1902,45.68,2,0.0,21.0128,5,22.84,91.36
5889,2,0,Baltimore,Maryland,21215,1,0,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2,0.0,11.7782,3,12.53,50.12
5890,0,0,Chicago,Illinois,60610,2,0,Paper,Xerox 1910,38.432,1,0.2,13.4512,5,38.432,38.432
5891,0,0,Chicago,Illinois,60610,2,0,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176,5,10.784,43.136
5892,0,0,Chicago,Illinois,60610,2,2,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394,5,27.191999999999997,244.72799999999998
5893,0,0,Atlanta,Georgia,30318,3,0,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0.0,1.3622,4,2.78,2.78
5894,0,1,Los Angeles,California,90036,0,0,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,5,33.29,299.61
5895,0,2,Los Angeles,California,90049,0,0,Labels,Avery 475,44.4,3,0.0,22.2,7,14.799999999999999,133.2
5896,0,2,Los Angeles,California,90049,0,0,Paper,Easy-staple paper,21.4,5,0.0,9.63,7,4.279999999999999,107.0
5897,0,0,Richmond,Indiana,47374,2,1,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.0472,6,17.78,284.48
5898,0,0,Richmond,Indiana,47374,2,2,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808,6,64.99,1039.84
5899,0,1,San Francisco,California,94110,0,0,Envelopes,Staple envelope,9.78,1,0.0,4.89,4,9.78,9.78
5900,0,2,San Francisco,California,94122,0,0,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9,0.2,7.56,4,2.688,217.728
5901,0,1,Westfield,New Jersey,7090,1,1,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,5,10.52,94.67999999999999
5902,3,2,San Francisco,California,94122,0,0,Paper,Xerox 191,59.94,3,0.0,28.1718,0,19.98,179.82
5903,3,2,San Francisco,California,94122,0,0,Paper,Easy-staple paper,45.36,4,0.0,22.2264,0,11.34,181.44
5904,3,2,San Francisco,California,94122,0,0,Paper,Astroparche Fine Business Paper,26.4,5,0.0,12.672,0,5.279999999999999,132.0
5905,3,2,San Francisco,California,94122,0,0,Labels,Avery 503,41.4,4,0.0,19.872,0,10.35,165.6
5906,3,2,San Francisco,California,94122,0,2,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,1,0.0,1.017,0,16.95,16.95
5907,0,1,San Jose,California,95123,0,0,Binders,GBC VeloBind Cover Sets,24.704,2,0.2,9.264,5,12.352,49.408
5908,0,1,San Jose,California,95123,0,0,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0.0,26.865,5,19.900000000000002,179.10000000000002
5909,0,1,San Jose,California,95123,0,1,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,0.0,5.6628,5,4.84,43.56
5910,0,1,San Jose,California,95123,0,0,Binders,Satellite Sectional Post Binders,104.184,3,0.2,33.8598,5,34.728,312.552
5911,0,2,Seattle,Washington,98115,0,0,Storage,"Personal Filing Tote with Lid, Black/Gray",46.53,3,0.0,13.0284,5,15.51,139.59
5912,1,1,Owensboro,Kentucky,42301,3,0,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,2,8.5,76.5
5913,0,0,New York City,New York,10035,1,0,Storage,Woodgrain Magazine Files by Perma,14.9,5,0.0,1.043,6,2.98,74.5
5914,0,0,New York City,New York,10035,1,0,Labels,Avery 485,87.71,7,0.0,41.2237,6,12.53,613.9699999999999
5915,0,0,New York City,New York,10035,1,1,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,6,99.882,399.528
5916,0,0,New York City,New York,10035,1,0,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0.0,27.434,6,23.65,378.4
5917,0,0,New York City,New York,10035,1,1,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764,6,704.784,25372.224
5918,0,0,New York City,New York,10035,1,1,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049,6,400.784,10019.6
5919,0,0,New York City,New York,10035,1,2,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0.0,58.7916,6,69.99,629.91
5920,0,0,New York City,New York,10035,1,2,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0.0,217.767,6,329.95,1319.8
5921,0,0,New York City,New York,10035,1,0,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0.0,53.2608,6,55.48,221.92
5922,0,0,New York City,New York,10035,1,2,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0.0,1.356,6,16.95,271.2
5923,1,1,New York City,New York,10011,1,1,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,4,156.588,626.352
5924,1,0,Springfield,Virginia,22153,3,0,Art,Newell 349,22.96,7,0.0,6.6584,3,3.2800000000000002,160.72
5925,0,1,Bellingham,Washington,98226,0,2,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0.0,362.835,5,109.95,10995.0
5926,0,1,Decatur,Alabama,35601,3,1,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392,4,151.99,9727.36
5927,0,1,Fayetteville,Arkansas,72701,3,0,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,1,0.0,3.4357,4,7.31,7.31
5928,0,1,Fayetteville,Arkansas,72701,3,1,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,4,2.23,35.68
5929,2,0,Philadelphia,Pennsylvania,19120,1,1,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,3,0.5,-45.3492,2,29.069999999999997,261.63
